fecha_hora,fecha,RECORD,SlrFD_W_Avg,Rain_mm_Tot,Strikes_Tot,Dist_km_Avg,WS_ms_Avg,WindDir,MaxWS_ms_Avg,AirT_C_Avg,VP_mbar_Avg,BP_mbar_Avg,ETos,Rso,RH,RHT_C,TiltNS_deg_Avg,TiltWE_deg_Avg,SlrTF_MJ_Tot,CVMeta,Invalid_Wind
2025-10-21 21:00:00,2025-10-21,1281,0,0,0,0,0.187,55.2,0.603,18.62,13.46667,1015.548,-0.007,0,67.3,17.9,-0.317,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-21 22:00:00,2025-10-21,1282,0,0,0,0,0.10700000000000001,192.4,0.363,17.05,13.46667,1015.648,-0.009,0,74.3,16,-0.267,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-21 23:00:00,2025-10-21,1283,0,0,0,0,0.10700000000000001,74.8,0.28,15.02,13.51667,1015.564,-0.01,0,82.2,14.1,-0.233,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 00:00:00,2025-10-22,1284,0,0,0,0,0.06,148.9,0.17800000000000002,13.53,13.48333,1015.448,-0.01,0,89.7,12.7,-0.317,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 01:00:00,2025-10-22,1285,0,0,0,0,0.065,191.4,0.21000000000000002,12.729999999999999,13.31667,1015.581,-0.01,0,92.2,12.1,-0.383,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 02:00:00,2025-10-22,1286,0,0,0,0,0.06,234.7,0.167,11.62,12.88333,1015.264,-0.01,0,95.5,10.9,-0.367,2.367,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 03:00:00,2025-10-22,1287,0,0,0,0,0.068,266.2,0.163,10.55,12.3,1014.5980000000001,-0.01,0,97.1,9.9,-0.35,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 04:00:00,2025-10-22,1288,0,0,0,0,0.07700000000000001,214.4,0.193,10.02,12.01667,1014.398,-0.01,0,97.6,9.5,-0.383,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 05:00:00,2025-10-22,1289,0,0,0,0,0.085,241,0.23700000000000002,9.82,11.93333,1014.448,-0.01,0,98.1,9.3,-0.383,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 06:00:00,2025-10-22,1290,0.5,0.017,0,0,0.10200000000000001,274,0.355,9.52,11.7,1014.498,0.001,0.3,98.6,8.9,-0.41700000000000004,2.25,0.0018,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 07:00:00,2025-10-22,1291,29.830000000000002,0.017,0,0,0.32999999999999996,290.2,0.895,11.25,12.350000000000001,1014.6980000000001,0.019,1.07,94.5,11.3,-0.4,2.3169999999999997,0.10740000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 08:00:00,2025-10-22,1292,178.5,0,0,0,0.185,119.7,0.6819999999999999,14.43,14,1014.5980000000001,0.10700000000000001,1.854,77.6,18.7,-0.3,2.2670000000000003,0.6426000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 09:00:00,2025-10-22,1293,338.5,0,0,0,0.33499999999999996,40.4,0.963,18.2,14.46667,1014.348,0.21700000000000003,2.553,63.8,23.3,-0.183,2.2830000000000004,1.2186,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 10:00:00,2025-10-22,1294,498.8,0,0,0,0.515,314.4,1.607,20.67,14.31667,1013.981,0.33399999999999996,3.097,56.1,25.7,-0.15000000000000002,2.3169999999999997,1.7957999999999998,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 11:00:00,2025-10-22,1295,637.2,0,0,0,0.595,131.3,1.578,23,14.350000000000001,1013.7980000000001,0.442,3.4359999999999995,47.7,27.7,-0.117,2.233,2.2938,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 12:00:00,2025-10-22,1296,727.5,0,0,0,0.625,148.4,1.9769999999999999,25.62,13.850000000000001,1013.5980000000001,0.523,3.55,39.7,29.8,-0.083,2.2,2.6189999999999998,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 13:00:00,2025-10-22,1297,768,0,0,0,0.758,269.8,2.433,27.07,13.26667,1013.3309999999999,0.561,3.425,36.9,30.7,0,2.25,2.7648,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 14:00:00,2025-10-22,1298,747.8,0,0,0,0.802,111,2.678,28.22,13.16667,1012.898,0.549,3.061,32.8,31.8,0,2.15,2.6921999999999997,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 15:00:00,2025-10-22,1299,667.5,0,0,0,0.778,178.3,2.925,28.82,12.11667,1012.564,0.48100000000000004,2.507,29.2,32.4,-0.067,2.117,2.403,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 16:00:00,2025-10-22,1300,526.2,0,0,0,0.81,226.8,2.717,29.25,11.3,1012.048,0.37,1.793,28.6,32.2,-0.017,2.067,1.8942,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 17:00:00,2025-10-22,1301,357.2,0,0,0,0.91,195.1,3.102,28.07,12.55,1011.981,0.24200000000000002,0.981,37.5,30.3,0,2.2830000000000004,1.2857999999999998,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 18:00:00,2025-10-22,1302,193.2,0,0,0,0.8200000000000001,142,2.7030000000000003,25.82,13.5,1012.748,0.109,0.228,43,26.8,-0.15000000000000002,2.1670000000000003,0.6953999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 19:00:00,2025-10-22,1303,37.67,0,0,0,0.812,169.7,2.9099999999999997,22.55,12.5,1014.0980000000001,0.01,0,47.8,21.9,-0.233,2.2670000000000003,0.1356,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 20:00:00,2025-10-22,1304,0.167,0,0,0,0.778,108.4,2.8379999999999996,19.6,11.53333,1015.381,-0.007,0,51.8,19.1,-0.28300000000000003,2.217,6e-4,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 21:00:00,2025-10-22,1305,0,0,0,0,0.543,138,2.198,18,10.350000000000001,1016.2810000000001,-0.016,0,50,17.5,-0.183,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 22:00:00,2025-10-22,1306,0,0,0,0,0.345,128.9,1.355,16.88,9.666667,1016.5980000000001,-0.023,0,51.2,16.2,-0.21700000000000003,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-22 23:00:00,2025-10-22,1307,0,0,0,0,0.228,77.7,0.92,15.450000000000001,9.516666,1016.748,-0.028,0,59.4,14.5,-0.4,2.217,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 00:00:00,2025-10-23,1308,0,0,0,0,0.1,169.9,0.4,13.57,9.483334000000001,1016.264,-0.031,0,62.6,12.8,-0.317,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 01:00:00,2025-10-23,1309,0,0,0,0,0.127,73.2,0.507,12.729999999999999,9.433333,1016.148,-0.03,0,65.5,12,-0.35,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 02:00:00,2025-10-23,1310,0,0,0,0,0.085,149.8,0.29500000000000004,11.42,9.666667,1015.681,-0.03,0,76.5,10.5,-0.35,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 03:00:00,2025-10-23,1311,0,0,0,0,0.08,236.4,0.16,9.850000000000001,9.733334,1015.314,-0.028,0,82.5,9.2,-0.367,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 04:00:00,2025-10-23,1312,0,0,0,0,0.29800000000000004,276,0.8,10.82,9.7,1015.148,-0.024,0,73.9,10.7,-0.41700000000000004,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 05:00:00,2025-10-23,1313,0,0,0,0,0.07800000000000001,254.9,0.198,10.02,9.850000000000001,1014.914,-0.028999999999999998,0,81.4,9.2,-0.4,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 06:00:00,2025-10-23,1314,0.33299999999999996,0,0,0,0.14500000000000002,233.8,0.43700000000000006,10.17,9.833333,1014.614,0.003,0.314,83.1,9.5,-0.33299999999999996,2.3329999999999997,0.0012000000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 07:00:00,2025-10-23,1315,26.5,0,0,0,0.14500000000000002,161.5,0.645,10.7,10.08333,1015.114,0.018000000000000002,1.096,80.1,10.9,-0.383,2.3,0.0954,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 08:00:00,2025-10-23,1316,98,0,0,0,0.28700000000000003,157,1.175,12,10.7,1016.131,0.063,1.8960000000000001,74.8,13.2,-0.317,2.3499999999999996,0.3528,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 09:00:00,2025-10-23,1317,142.7,0,0,0,0.253,350.9,0.8650000000000001,13.719999999999999,10.91667,1016.548,0.094,2.603,65.5,15.4,-0.367,2.3169999999999997,0.5136000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 10:00:00,2025-10-23,1318,191.3,0,0,0,0.378,210.8,1.1820000000000002,14.950000000000001,10.7,1016.6980000000001,0.13,3.1559999999999997,60.6,17,-0.2,2.233,0.6888,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 11:00:00,2025-10-23,1319,234.8,0,0,0,0.355,324.4,1.003,15.870000000000001,10.733329999999999,1016.581,0.161,3.497,59,18.8,-0.25,2.2670000000000003,0.8454,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 12:00:00,2025-10-23,1320,248.2,0,0,0,0.347,155.7,1.053,17.130000000000003,10.93333,1016.3309999999999,0.17500000000000002,3.602,55.1,20,-0.21700000000000003,2.2830000000000004,0.8934,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 13:00:00,2025-10-23,1321,261.3,0,0,0,0.393,160.1,1.44,17.72,11.06667,1016.264,0.185,3.465,54.1,20.4,-0.267,2.15,0.9408000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 14:00:00,2025-10-23,1322,333.7,0,0,0,0.5680000000000001,138.6,2.048,18.77,11.350000000000001,1016.081,0.231,3.0949999999999998,51.3,22,-0.15000000000000002,2.1670000000000003,1.2011999999999998,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 15:00:00,2025-10-23,1323,264.2,0,0,0,0.738,190,2.577,19.43,11.38333,1015.948,0.194,2.526,51.1,21.3,-0.083,2.15,0.9510000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 16:00:00,2025-10-23,1324,192,0,0,0,0.8200000000000001,169.8,2.5949999999999998,18.58,11.716669999999999,1015.898,0.14200000000000002,1.801,57.4,19.9,-0.21700000000000003,2.25,0.6911999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 17:00:00,2025-10-23,1325,121.5,0,0,0,0.803,172.5,2.685,18,12.216669999999999,1016.148,0.088,0.993,59.8,18.8,-0.25,2.383,0.43740000000000007,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 18:00:00,2025-10-23,1326,66,0,0,0,0.6819999999999999,169.9,2.16,17.2,12.16667,1016.7810000000001,-0.001,0.23800000000000002,62.7,17.5,-0.317,2.2670000000000003,0.2376,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 19:00:00,2025-10-23,1327,21.67,0,0,0,0.632,122.3,2.298,16.47,11.65,1017.414,0.017,0,62.5,16.2,-0.3,2.233,0.07800000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 20:00:00,2025-10-23,1328,0.6669999999999999,0,0,0,0.29200000000000004,125.8,1.067,15.32,11.350000000000001,1017.748,0.002,0,65.1,14.8,-0.28300000000000003,2.3,0.0024000000000000002,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 21:00:00,2025-10-23,1329,0,0,0,0,0.29200000000000004,111.8,1.1,14.58,10.733329999999999,1017.548,0.002,0,65.4,14.2,-0.3,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 22:00:00,2025-10-23,1330,0,0,0,0,0.15200000000000002,141,0.773,13.7,10.366670000000001,1017.414,-0.002,0,66.2,13.3,-0.317,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-23 23:00:00,2025-10-23,1331,0,0,0,0,0.222,158.4,0.722,13.17,10.08333,1017.1980000000001,0,0,65.3,12.7,-0.3,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 00:00:00,2025-10-24,1332,0,0,0,0,0.20500000000000002,34.3,0.708,12.719999999999999,9.8,1016.764,-0.001,0,69.3,12.3,-0.33299999999999996,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 01:00:00,2025-10-24,1333,0,0,0,0,0.093,167.7,0.353,11.97,9.883333,1016.398,-0.004,0,70.4,11.7,-0.35,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 02:00:00,2025-10-24,1334,0,0,0,0,0.128,312.7,0.42000000000000004,11.8,9.75,1016.264,-0.003,0,72,11.5,-0.383,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 03:00:00,2025-10-24,1335,0,0,0,0,0.14500000000000002,135.8,0.443,11.6,9.866667000000001,1016.231,-0.003,0,72,11.5,-0.41700000000000004,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 04:00:00,2025-10-24,1336,0,0,0,0,0.128,264.4,0.45,11.55,10,1015.998,-0.003,0,74.3,11.3,-0.48300000000000004,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 05:00:00,2025-10-24,1337,0,0,0,0,0.09,122.8,0.37,10.98,10.133329999999999,1016.264,-0.004,0,78.1,10.6,-0.317,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 06:00:00,2025-10-24,1338,0.33299999999999996,0,0,0,0.092,203.1,0.377,10.4,10,1016.314,0.002,0.325,82.1,9.9,-0.4,2.3169999999999997,0.0012000000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 07:00:00,2025-10-24,1339,16.830000000000002,0,0,0,0.117,188.9,0.455,10.350000000000001,10.2,1016.581,0.012,1.108,77.9,10.8,-0.367,2.3329999999999997,0.0606,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 08:00:00,2025-10-24,1340,65.5,0,0,0,0.15200000000000002,349.8,0.497,12.05,10.83333,1017.031,0.042,1.908,77.1,13.2,-0.4,2.3,0.2358,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 09:00:00,2025-10-24,1341,123.2,0,0,0,0.318,257.5,1.1300000000000001,13.4,11.366670000000001,1017.081,0.081,2.6109999999999998,72.9,15.1,-0.3,2.2830000000000004,0.4434,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 10:00:00,2025-10-24,1342,185.3,0,0,0,0.442,308.8,1.502,14.25,11.81667,1016.981,0.12300000000000001,3.153,72.1,16.7,-0.3,2.217,0.6671999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 11:00:00,2025-10-24,1343,176,0,0,0,0.37,285.4,1.238,15.18,12,1017.0980000000001,0.119,3.4909999999999997,68.3,17.2,-0.233,2.2,0.6336,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 12:00:00,2025-10-24,1344,220.3,0,0,0,0.39,161,1.1300000000000001,15.75,12.15,1017.081,0.15000000000000002,3.5949999999999998,68.1,18.3,-0.183,2.25,0.7931999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 13:00:00,2025-10-24,1345,369.5,0,0,0,0.46,145.1,1.522,17.23,12.83333,1016.998,0.24200000000000002,3.4509999999999996,62.8,21.5,-0.25,2.25,1.3302,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 14:00:00,2025-10-24,1346,506.7,0,0,0,0.56,169.6,1.808,18.67,12.75,1016.748,0.326,3.088,56.8,23.1,-0.183,2.217,1.824,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 15:00:00,2025-10-24,1347,430.3,0,0,0,0.658,173.1,2.29,19.97,12.28333,1016.531,0.28300000000000003,2.527,51.5,23.3,-0.183,2.2,1.5492,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 16:00:00,2025-10-24,1348,330.7,0,0,0,0.5730000000000001,171.4,1.992,20.35,11.48333,1016.448,0.21200000000000002,1.813,47.6,22.7,-0.233,2.217,1.1904000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 17:00:00,2025-10-24,1349,248.5,0,0,0,0.58,182.5,2.093,20.02,10.9,1016.3639999999999,0.133,1.01,45.6,22.2,-0.21700000000000003,2.117,0.8946000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 18:00:00,2025-10-24,1350,198,0,0,0,0.812,204.5,2.897,19.6,10.866670000000001,1016.564,0.095,0.24800000000000003,49.4,20.7,-0.21700000000000003,2.25,0.7128,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 19:00:00,2025-10-24,1351,42,0,0,0,0.6749999999999999,167.1,2.2800000000000002,16.82,9.783332999999999,1017.5980000000001,0.017,0,52.1,16.5,-0.233,2.25,0.15120000000000003,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 20:00:00,2025-10-24,1352,0.167,0,0,0,0.48300000000000004,132.5,1.6720000000000002,14.98,9.15,1018.5980000000001,-0.003,0,54.6,14.7,-0.3,2.2670000000000003,6e-4,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 21:00:00,2025-10-24,1353,0,0,0,0,0.6729999999999999,122.7,2.282,13.97,8.716667,1019.631,0.002,0,56.6,13.8,-0.25,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 22:00:00,2025-10-24,1354,0,0,0,0,0.44,135.5,1.45,13.25,8.816667,1020.214,-0.005,0,59.5,13.1,-0.3,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-24 23:00:00,2025-10-24,1355,0,0,0,0,0.44,158.8,1.693,12.58,8.7,1020.681,-0.006,0,59.2,12.5,-0.35,2.233,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 00:00:00,2025-10-25,1356,0,0,0,0,0.388,155.7,1.397,12.27,8.416667,1020.9639999999999,-0.007,0,58.5,12.2,-0.33299999999999996,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 01:00:00,2025-10-25,1357,0,0,0,0,0.492,139.5,1.602,11.98,8.15,1020.7980000000001,-0.004,0,58.6,11.9,-0.4,2.217,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 02:00:00,2025-10-25,1358,0,0,0,0,0.448,150,1.508,11.229999999999999,8.1,1020.764,-0.006,0,61.7,11.1,-0.33299999999999996,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 03:00:00,2025-10-25,1359,0,0,0,0,0.258,208.3,0.8630000000000001,10.97,8.133332999999999,1020.881,-0.01,0,62.2,10.9,-0.317,2.3169999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 04:00:00,2025-10-25,1360,0,0,0,0,0.17,177.9,0.752,10.03,8.116667,1021.048,-0.013000000000000001,0,69.2,9.2,-0.4,2.2670000000000003,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 05:00:00,2025-10-25,1361,0,0,0,0,0.127,124,0.55,9.370000000000001,8.216667,1021.581,-0.014,0,69.6,9.3,-0.35,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 06:00:00,2025-10-25,1362,0.8330000000000001,0,0,0,0.092,236.4,0.277,8.370000000000001,8.166667,1021.981,0.003,0.33999999999999997,77.5,7.5,-0.367,2.3,0.003,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 07:00:00,2025-10-25,1363,27,0,0,0,0.112,273.3,0.328,7.583,8.216667,1022.064,0.016,1.1340000000000001,75.2,7.7,-0.45,2.2670000000000003,0.09720000000000001,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 08:00:00,2025-10-25,1364,190.8,0,0,0,0.42300000000000004,197.4,1.348,10.98,8.983334000000001,1022.264,0.109,1.9389999999999998,64.1,15.5,-0.317,2.3169999999999997,0.6869999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 09:00:00,2025-10-25,1365,366.8,0,0,0,0.59,329.2,1.508,13.47,9.233334,1022.2810000000001,0.21400000000000002,2.649,56.2,19,-0.317,2.2670000000000003,1.3206,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 10:00:00,2025-10-25,1366,537.2,0,0,0,0.64,253.5,2.1719999999999997,15.67,9.25,1021.664,0.325,3.199,49.6,20.6,-0.233,2.3,1.9337999999999997,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 11:00:00,2025-10-25,1367,676.7,0,0,0,0.6679999999999999,210,1.97,17.479999999999997,9.5,1020.664,0.42300000000000004,3.5389999999999997,45.9,22.1,-0.2,2.2670000000000003,2.4359999999999995,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 12:00:00,2025-10-25,1368,769,0,0,0,0.74,165.2,2.293,19.22,9.65,1019.848,0.494,3.6430000000000002,41.1,23.3,-0.117,2.217,2.7684,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 13:00:00,2025-10-25,1369,801,0,0,0,0.773,202.9,3.033,20.85,9.933333,1019.2980000000001,0.526,3.504,38.5,24.8,-0.167,2.2670000000000003,2.8836,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 14:00:00,2025-10-25,1370,777.3,0,0,0,0.882,192.1,2.722,22.130000000000003,9.683333,1018.664,0.518,3.14,35.1,25.9,-0.133,2.2,2.7984,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 15:00:00,2025-10-25,1371,696.3,0,0,0,0.9,166.2,3.08,23.1,9.366667000000001,1018.3309999999999,0.462,2.5719999999999996,32.3,26.8,-0.117,2.217,2.5067999999999997,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 16:00:00,2025-10-25,1372,571.7,0,0,0,0.757,108.1,2.383,23.9,8.733334,1017.981,0.37,1.85,28.2,27.4,-0.05,2.1,2.058,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 17:00:00,2025-10-25,1373,408.2,0,0,0,0.698,189.6,2.573,24.330000000000002,8.316667,1017.564,0.251,1.036,26.3,27.5,-0.133,2.25,1.4693999999999998,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 18:00:00,2025-10-25,1374,192,0,0,0,0.6779999999999999,303.6,2.0519999999999996,23.6,7.666667,1017.3639999999999,0.092,0.26,26.6,24.4,-0.1,2.2,0.6911999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 19:00:00,2025-10-25,1375,58.17,0,0,0,0.43200000000000005,181.8,1.683,22.07,7.466667000000001,1017.5980000000001,0.001,0,29.8,21.4,-0.067,2.25,0.20940000000000003,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 20:00:00,2025-10-25,1376,0.8330000000000001,0,0,0,0.21300000000000002,55.3,0.812,19.150000000000002,7.966667000000001,1017.731,-0.031,0,43.4,17.4,-0.183,2.3499999999999996,0.003,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 21:00:00,2025-10-25,1377,0,0,0,0,0.118,192.6,0.44,15.98,8.7,1018.181,-0.033,0,56.1,14.6,-0.267,2.3329999999999997,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 22:00:00,2025-10-25,1378,0,0,0,0,0.07800000000000001,191.6,0.24000000000000002,12.870000000000001,9.2,1018.3309999999999,-0.032,0,67.8,11.7,-0.33299999999999996,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-25 23:00:00,2025-10-25,1379,0,0,0,0,0.14,316.5,0.518,11.8,9.366667000000001,1018.114,-0.028999999999999998,0,63.1,11.3,-0.41700000000000004,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 00:00:00,2025-10-26,1380,0,0,0,0,0.14200000000000002,152.8,0.48000000000000004,11.65,8.9,1018.181,-0.028999999999999998,0,66.5,10.8,-0.367,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 01:00:00,2025-10-26,1381,0,0,0,0,0.10800000000000001,274,0.28800000000000003,9.88,8.633332999999999,1017.7980000000001,-0.028,0,68.3,8.7,-0.383,2.2830000000000004,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 02:00:00,2025-10-26,1382,0,0,0,0,0.23500000000000001,306.2,0.712,11.15,7.966667000000001,1017.681,-0.026000000000000002,0,60.9,10.1,-0.35,2.3,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 03:00:00,2025-10-26,1383,0,0,0,0,0.192,226.3,0.592,10.350000000000001,8.233334,1017.664,-0.026000000000000002,0,72.4,9,-0.383,2.217,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 04:00:00,2025-10-26,1384,0,0,0,0,0.15700000000000003,225.7,0.443,8.4,8.15,1017.3639999999999,-0.026000000000000002,0,77.4,7.6,-0.41700000000000004,2.25,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 05:00:00,2025-10-26,1385,0,0,0,0,0.14300000000000002,253.8,0.363,6.933000000000001,8.1,1016.914,-0.025,0,81.1,6,-0.4,2.3499999999999996,0,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 06:00:00,2025-10-26,1386,0.8330000000000001,0,0,0,0.118,244.8,0.265,6.4,8.216667,1017.014,0.002,0.351,90.3,5.5,-0.467,2.2830000000000004,0.003,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 07:00:00,2025-10-26,1387,24.830000000000002,0,0,0,0.112,243.5,0.223,6.316999999999999,8.65,1017.2810000000001,0.014,1.1440000000000001,88.5,6.8,-0.43300000000000005,2.2670000000000003,0.0894,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 08:00:00,2025-10-26,1388,198,0,0,0,0.277,61.6,1.003,12.3,9.483334000000001,1017.414,0.115,1.946,56.5,17.4,-0.3,2.383,0.7128,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 09:00:00,2025-10-26,1389,376.3,0,0,0,0.4,341.9,0.9530000000000001,16.22,9.4,1017.2810000000001,0.233,2.659,47,22,-0.21700000000000003,2.3,1.3548,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 10:00:00,2025-10-26,1390,544.2,0,0,0,0.532,333.4,1.513,18.73,9.333333,1016.7810000000001,0.352,3.21,40.6,23.8,-0.233,2.3169999999999997,1.9589999999999999,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 11:00:00,2025-10-26,1391,685.8,0,0,0,0.53,129.3,1.5,21.330000000000002,9.133332999999999,1016.0980000000001,0.46,3.5549999999999997,33.4,26.2,-0.133,2.3,2.469,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 12:00:00,2025-10-26,1392,777.2,0,0,0,0.602,129.4,1.778,23.88,8.766666,1015.481,0.541,3.669,27.4,28.2,-0.05,2.25,2.7978,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 13:00:00,2025-10-26,1393,805,0,0,0,0.723,111.2,2.548,25.779999999999998,8.133332999999999,1015.114,0.5740000000000001,3.543,23.3,29.8,-0.083,2.2,2.8985999999999996,013CAMPBELLCLIM50535VUE-500004413,0
2025-10-26 14:00:00,2025-10-26,1394,785,0,0,0,0.712,135.9,2.507,27.12,8.5,1014.581,0.56,3.168,24.2,30.8,-0.067,2.25,2.8259999999999996,013CAMPBELLCLIM50535VUE-500004413,0
